;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Rapport d'inventaire;;;;;;;;;;;;;;Date : 2026-07-09;;
;;;;;;;;;;;;;;;;;;;;;;Page : 1/1;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
De;2026-06-01;;;À;;2026-07-09;;;;;Médicaments externes;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nom;;Conc.;;;;;DIN;;;# Prod.;;Mfr;Qté Dist.;Qté Inv.;# Cont.;Coût;Total;;;No. d'identification;Code UPC;;Classe AHFS;
NRA CLOPIDOGREL PLAQ.;;75 MG;;;;;02482037;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02482037;655711127463;;Autres médicaments;
NRA DONEPEZIL;;10MG;;;;;02535394;;;;;NORA PH;0;0;Ext.;0.49;0.00;;;02535394;830098001005;;Autres médicaments;
NRA DULOXETINE;;60 MG;;;;;02482134;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02482134;721535369492;;Autres médicaments;
NRA DULOXETINE;;30 MG;;;;;02482126;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02482126;721535369485;;Autres médicaments;
NRA ESCITALOPRAM;;10 MG;;;;;02476851;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02476851;655711127661;;Autres médicaments;
NRA ESCITALOPRAM PLAQ;;20 MG;;;;;02476878;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02476878;655711127678;;Autres médicaments;
NRA EZETIMIBE;;10 MG;;;;;02481669;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02481669;655711127449;;Autres médicaments;
NRA FLUOXETINE;;20 MG;;;;;02503883;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02503883;721535370436;;Autres médicaments;
NRA FLUOXETINE;;10 MG;;;;;02503875;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02503875;721535370429;;Autres médicaments;
NRA HYDROXYCHLOROQUINE;;200 MG;;;;;02511886;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02511886;830098000121;;Autres médicaments;
NRA LACOSAMIDE;;200 MG;;;;;02499592;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499592;721535370306;;Autres médicaments;
NRA LACOSAMIDE;;150 MG;;;;;02499584;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499584;999999999999;;Autres médicaments;
NRA LACOSAMIDE;;100 MG;;;;;02499576;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499576;721535370283;;Autres médicaments;
NRA LACOSAMIDE;;50 MG;;;;;02499568;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499568;999999999999;;Autres médicaments;
NRA LETROZOLE PLAQ.;;2.5 MG;;;;;02520486;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02520486;830098000176;;Autres médicaments;
NRA LEVETIRACETAM;;750 MG;;;;;02499215;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499215;721535370269;;Autres médicaments;
NRA LEVETIRACETAM;;500 MG;;;;;02499207;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499207;721535370252;;Autres médicaments;
NRA LEVETIRACETAM;;250 MG;;;;;02499193;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499193;721535370245;;Autres médicaments;
NRA MONTELUKAST PLAQ.;;10 MG;;;;;02489821;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489821;721535369836;;Autres médicaments;
NRA OLMESARTAN;;40 MG;;;;;02499266;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499266;721535370238;;Autres médicaments;
NRA OLMESARTAN;;20 MG;;;;;02499258;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02499258;721535370221;;Autres médicaments;
NRA OLMESARTAN HCTZ;;40-25 MG;;;;;02508303;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02508303;830098000053;;Autres médicaments;
NRA OLMESARTAN HCTZ;;40-12.5 MG;;;;;02508281;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02508281;830098000039;;Autres médicaments;
NRA OLMESARTAN HCTZ;;20-12.5 MG;;;;;02508273;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02508273;830098000022;;Autres médicaments;
NRA OMEPRAZOLE;;20 MG;;;;;02501880;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02501880;721535370351;;Autres médicaments;
NRA PANTOPRAZOLE;;40 MG;;;;;02471825;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02471825;655711127500;;Autres médicaments;
NRA PAROXETINE;;30 MG;;;;;02479788;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479788;655711127272;;Autres médicaments;
NRA PAROXETINE;;20 MG;;;;;02479761;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479761;721535370122;;Autres médicaments;
NRA PAROXETINE;;10 MG;;;;;02479753;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479753;655711127258;;Autres médicaments;
NRA PERINDOPRIL;;8 MG;;;;;02489031;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489031;721535369775;;Autres médicaments;
NRA PERINDOPRIL;;4 MG;;;;;02489023;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489023;721535369768;;Autres médicaments;
NRA PERINDOPRIL;;2 MG;;;;;02489015;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489015;721535369751;;Autres médicaments;
NRA PREGABALIN;;300 MG;;;;;02479192;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479192;830098000152;;Autres médicaments;
NRA PREGABALIN;;150 MG;;;;;02479168;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479168;655711127555;;Autres médicaments;
NRA PREGABALIN;;75 MG;;;;;02479133;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479133;655711127548;;Autres médicaments;
NRA PREGABALIN;;50 MG;;;;;02479125;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479125;655711127531;;Autres médicaments;
NRA PREGABALIN;;25 MG;;;;;02479117;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02479117;655711127524;;Autres médicaments;
NRA QUETIAPINE;;25 MG;;;;;02486237;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02486237;721535369546;;Autres médicaments;
NRA QUETIAPINE XR;;300 MG;;;;;02510707;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02510707;830098000107;;Autres médicaments;
NRA QUETIAPINE XR;;200 MG;;;;;02510693;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02510693;830098000091;;Autres médicaments;
NRA QUETIAPINE XR;;150 MG;;;;;02510685;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02510685;830098000084;;Autres médicaments;
NRA QUETIAPINE XR;;50 MG;;;;;02510677;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02510677;830098000077;;Autres médicaments;
NRA RAMIPRIL;;10 MG;;;;;02486199;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02486199;721535369539;;Autres médicaments;
NRA RAMIPRIL;;5 MG;;;;;02486180;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02486180;721535369522;;Autres médicaments;
NRA RAMIPRIL;;2.5 MG;;;;;02486172;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02486172;721535370337;;Autres médicaments;
NRA RIZATRIPTAN ODT PLAQ.;;10 MG;;;;;02489384;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489384;721535369782;;Autres médicaments;
NRA ROSUVASTATIN;;40 MG;;;;;02477513;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477513;721535370412;;Autres médicaments;
NRA ROSUVASTATIN;;20 MG;;;;;02477505;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477505;655711127708;;Autres médicaments;
NRA ROSUVASTATIN;;10 MG;;;;;02477491;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477491;655711127692;;Autres médicaments;
NRA ROSUVASTATIN;;5 MG;;;;;02477483;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477483;655711127685;;Autres médicaments;
NRA SERTRALINE;;100 MG;;;;;02488450;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02488450;721535369737;;Autres médicaments;
NRA SERTRALINE;;50 MG;;;;;02488442;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02488442;721535369720;;Autres médicaments;
NRA SERTRALINE;;25 MG;;;;;02488434;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02488434;721535369713;;Autres médicaments;
NRA SILDENAFIL;;100 MG;;;;;02476819;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02476819;655711127654;;Autres médicaments;
NRA TADALAFIL PLAQ;;20 MG;;;;;02520966;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02520966;830098000206;;Autres médicaments;
NRA TADALAFIL PLAQ;;5 MG;;;;;02520931;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02520931;830098000183;;Autres médicaments;
NRA TELMISARTAN;;80 MG;;;;;02503808;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02503808;721535370382;;Autres médicaments;
NRA TELMISARTAN;;40 MG;;;;;02503794;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02503794;721535370375;;Autres médicaments;
NRA TELMISARTAN HCTZ;;80-12.5 MG;;;;;02504146;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02504146;721535370399;;Autres médicaments;
NRA TELMISARTAN HCTZ;;80-25 MG;;;;;02504138;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02504138;721535370405;;Autres médicaments;
NRA TRAMADOL ACET;;37.5-325 MG;;;;;02469650;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02469650;655711127760;;Autres médicaments;
NRA ZOLMITRIPTAN PLAQ.;;2.5 MG;;;;;02489392;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02489392;721535369799;;Autres médicaments;
NRA ZOPICLONE;;7.5 MG;;;;;02477386;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477386;655711127647;;Autres médicaments;
NRA ZOPICLONE;;5 MG;;;;;02477378;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477378;999999999999;;Autres médicaments;
NRA ZOPICLONE;;3.75 MG;;;;;02477351;;;_;;NORA PH;0;0;Ext.;0.00;0.00;;;02477351;721535369577;;Autres médicaments;
NU CAL;;500 MG;;;;;00618098;;;_;;ODAN;0;0;Ext.;0.00;0.00;;;00618098;776097120371;;Autres médicaments;
NUBEQA;;300 MG;;;;;02496348;;;_;;BAYER;0;0;Ext.;0.00;0.00;;;02496348;056500000262;;Autres médicaments;
NUCYNTA ER;;250 MG;;;;;02415615;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02415615;628791006362;;Autres médicaments;
NUCYNTA ER;;200 MG;;;;;02415607;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02415607;628791006355;;Autres médicaments;
NUCYNTA ER;;150 MG;;;;;02415593;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02415593;628791006348;;Autres médicaments;
NUCYNTA ER;;100 MG;;;;;02415585;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02415585;628791006331;;Autres médicaments;
NUCYNTA ER;;50 MG;;;;;02415577;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02415577;628791006324;;Autres médicaments;
NUCYNTA IR;;100 MG;;;;;02378299;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02378299;628791006317;;Autres médicaments;
NUCYNTA IR;;75 MG;;;;;02378280;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02378280;628791006300;;Autres médicaments;
NUCYNTA IR;;50 MG;;;;;02378272;;;_;;PALADIN;0;0;Ext.;0.00;0.00;;;02378272;628791006294;;Autres médicaments;
NUTRA-MARINE;;_;;;;;80018099;;;_;;XXX;0;0;Ext.;0.00;0.00;;;80018099;094922240835;;Autres médicaments;
NUTRAVEGE OMEGA-3;;500 MG;;;;;80077246;;;_;;NATURE'S W;0;0;Ext.;0.00;0.00;;;80077246;880860118318;;Autres médicaments;
NUTRI NAC (BONI);;600 MG;;;;;80046852;;;_;;NAKA HERBS;0;0;Ext.;0.00;0.00;;;80046852;623543746381;;Autres médicaments;
NUTRICAP EXPERT;;ANTI-CHUTE;;;;;80084820;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80084820;661600005439;;Autres médicaments;
NUTRICAP SUBLIME;;_;;;;;80062002;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80062002;661600495513;;Autres médicaments;
NUTRIFEM MENOPAUSE;;_;;;;;80087578;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80087578;661600050446;;Autres médicaments;
NUTRIPUR BAMBOUSIL;;CHEVEU/PEAU/ONG;;;;;80039971;;;_;;NUTRIPUR;0;0;Ext.;0.00;0.00;;;80039971;628066020604;;Autres médicaments;
NUTRIPUR LAXATIL;;DOUX;;;;;02241124;;;_;;NUTRIPUR;0;0;Ext.;0.00;0.00;;;02241124;628066501004;;Autres médicaments;
NUTRISANTE DERMA SOLAIRE;;_;;;;;80086710;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80086710;661600599303;;Autres médicaments;
NUTRISANTE HOMME;;ANTI-CHUTE;;;;;80017918;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80017918;661600462836;;Autres médicaments;
NUTRISANTE MENOCONFORT;;JOUR-NUIT;;;;;80044651;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80044651;661600050460;;Autres médicaments;
NUTRISANTE NOCTIMA (BONI);;AIDE SOMMEIL;;;;;80033761;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80033761;661600060520;;Autres médicaments;
NUTRISANTE NUTRICAP;;CHEVEUX/ONGLE;;;;;80095532;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80095532;661600497616;;Autres médicaments;
NUTRISANTE NUTRICAP BAMBOU;;CHEV/ONGL./PEAU;;;;;80054892;;;_;;Y.PONROY;0;0;Ext.;0.00;0.00;;;80054892;661600495445;;Autres médicaments;
NYTOL;;X-FORT 50MG;;;;;02237169;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;02237169;042037103446;;Autres médicaments;
NYTOL;;U-F 50MG;;;;;01934414;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;01934414;042037103453;;Autres médicaments;
NYTOL;;U-F 50MG;;;;;00583332;;;_;;ASM CANADA;0;0;Ext.;0.00;0.00;;;00583332;042037103460;;Autres médicaments;
OCALIVA;;10 MG;;;;;02463148;;;_;;INTERCEPT;28;0;Ext.;100.26;0.00;;;02463148;999999999999;;Autres médicaments;
OCALIVA;;5 MG;;;;;02463121;;;_;;INTERCEPT;0;0;Ext.;0.00;0.00;;;02463121;999999999999;;Autres médicaments;
OCTASA;;1600 MG;;;;;02529610;;;_;;PENDOPHARM;0;0;Ext.;0.00;0.00;;;02529610;817676020092;;Autres médicaments;
OCTASA;;800 MG;;;;;02465752;;;_;;PENDOPHARM;0;0;Ext.;0.00;0.00;;;02465752;817676020061;;Autres médicaments;
OCUVITE ADULTE 50+;;_;;;;;80038562;;;_;;B & LOMB;0;0;Ext.;0.00;0.00;;;80038562;324208465080;;Autres médicaments;
ODAN BUPROPION SR;;100 MG;;;;;02275074;;;_;;ODAN;42;0;Ext.;0.56;0.00;;;02275074;776097710305;;Autres médicaments;
ODAN K 20;;1500 MG;;;;;80004415;;;_;;ODAN;0;0;Ext.;0.00;0.00;;;80004415;776097420372;;Autres médicaments;
ODAN POLYSACCHARIDE IRON;;150 MG;;;;;80053047;;;_;;ODAN;0;0;Ext.;0.42;0.00;;;80053047;776097290302;;Autres médicaments;
ODEFSEY;;200-25-25 MG;;;;;02461463;;;_;;GILEAD;0;0;Ext.;0.00;0.00;;;02461463;361958908115;;Autres médicaments;
OFEV;;150 MG;;;;;02443074;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02443074;058341021383;;Autres médicaments;
OFEV;;100 MG;;;;;02443066;;;_;;BO. ING.;0;0;Ext.;0.00;0.00;;;02443066;058341021376;;Autres médicaments;
OLANZAPINE;;20 MG;;;;;02421704;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02421704;779219099166;;Autres médicaments;
OLANZAPINE;;10 MG;;;;;02385899;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02385899;999999999999;;Autres médicaments;
OLANZAPINE;;7.5 MG;;;;;02385880;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02385880;999999999999;;Autres médicaments;
OLANZAPINE;;5 MG;;;;;02385872;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02385872;999999999999;;Autres médicaments;
OLANZAPINE;;2.5 MG;;;;;02385864;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02385864;999999999999;;Autres médicaments;
OLANZAPINE;;15 MG;;;;;02372851;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02372851;693570001234;;Autres médicaments;
OLANZAPINE;;10 MG;;;;;02372843;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02372843;693570001210;;Autres médicaments;
OLANZAPINE;;15 MG;;;;;02312018;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02312018;779219099111;;Autres médicaments;
OLANZAPINE;;10 MG;;;;;02311992;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02311992;779219099012;;Autres médicaments;
OLANZAPINE;;7.5 MG;;;;;02311984;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02311984;779219098916;;Autres médicaments;
OLANZAPINE;;5 MG;;;;;02311976;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02311976;779219098817;;Autres médicaments;
OLANZAPINE;;2.5 MG;;;;;02311968;;;_;;PRO DOC;0;0;Ext.;0.19;0.00;;;02311968;779219098718;;Autres médicaments;
OLANZAPINE ODT;;15 MG;;;;;02338661;;;_;;PRO DOC;0;0;Ext.;1.13;0.00;;;02338661;779219099401;;Autres médicaments;
OLANZAPINE ODT;;10 MG;;;;;02338653;;;_;;PRO DOC;0;0;Ext.;0.75;0.00;;;02338653;779219099302;;Autres médicaments;
OLANZAPINE ODT;;5 MG;;;;;02338645;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02338645;779219099203;;Autres médicaments;
OLANZAPINE ODT PLAQ;;20 MG;;;;;02425114;;;_;;PRO DOC;0;0;Ext.;1.51;0.00;;;02425114;779219099456;;Autres médicaments;
OLLY SOMMEIL;;MURES;;;;;80091690;;;_;;LEVER POND;0;0;Ext.;0.00;0.00;;;80091690;850004462195;;Autres médicaments;
OLMESARTAN;;40 MG;;;;;02481065;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02481065;693570006871;;Autres médicaments;
OLMESARTAN;;20 MG;;;;;02481057;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02481057;693570006864;;Autres médicaments;
OLMESARTAN PLAQ;;40 MG;;;;;02488752;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02488752;779219123557;;Autres médicaments;
OLMESARTAN PLAQ;;20 MG;;;;;02488744;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02488744;779219123502;;Autres médicaments;
OLMESARTAN/HCTZ;;40-12.5MG;;;;;02509636;;;_;;SANIS;0;0;Ext.;0.00;0.00;;;02509636;693570007137;;Autres médicaments;
OLMETEC;;40 MG;;;;;02318679;;;_;;ORGANON;0;0;Ext.;1.08;0.00;;;02318679;067055048890;;Autres médicaments;
OLMETEC;;20 MG;;;;;02318660;;;_;;ORGANON;0;0;Ext.;0.00;0.00;;;02318660;067055048883;;Autres médicaments;
OLMETEC PLUS;;40-25 MG;;;;;02319632;;;_;;ORGANON;0;0;Ext.;0.00;0.00;;;02319632;620959000854;;Autres médicaments;
OLMETEC PLUS;;40-12.5 MG;;;;;02319624;;;_;;ORGANON;0;0;Ext.;0.00;0.00;;;02319624;620959000847;;Autres médicaments;
OLMETEC PLUS;;20-12.5 MG;;;;;02319616;;;_;;ORGANON;0;0;Ext.;0.00;0.00;;;02319616;620959000830;;Autres médicaments;
OLUMIANT;;2 MG;;;;;02480018;;;_;;LILLY;0;0;Ext.;0.00;0.00;;;02480018;773007000549;;Autres médicaments;
OMEGA 3;;_;;;;;80006028;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80006028;624777000904;;Autres médicaments;
OMEGA 3+THINK;;_;;;;;80004436;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80004436;624777000843;;Autres médicaments;
OMEGA3+ JOY;;1000 MG;;;;;80013141;;;_;;GENUINE;0;0;Ext.;0.00;0.00;;;80013141;624777000959;;Autres médicaments;
OMEGAGENICS EPA-DHA 720;;_;;;;;80024774;;;_;;METAGENICS;0;0;Ext.;0.00;0.00;;;80024774;755571914545;;Autres médicaments;
OMEPRAZOLE;;20 MG;;;;;02490692;;;_;;ALTAMED;0;0;Ext.;0.00;0.00;;;02490692;721535369881;;Autres médicaments;
OMEPRAZOLE;;20 MG;;;;;02339927;;;_;;PRO DOC;0;0;Ext.;0.24;0.00;;;02339927;779219078024;;Autres médicaments;
OMEPRAZOLE (SIVEM);;20 MG;;;;;02385384;;;_;;SIVEM;0;0;Ext.;0.00;0.00;;;02385384;999999999999;;Autres médicaments;
OMEPRAZOLE MAGNESIUM DR;;20 MG;;;;;02416549;;;_;;ACCORD H.;0;0;Ext.;0.00;0.00;;;02416549;627968137120;;Autres médicaments;
ONDANSETRON;;8 MG;;;;;02325160;;;_;;PRO DOC;0;0;Ext.;0.00;0.00;;;02325160;779219104006;;Autres médicaments;
ONDANSETRON ODT PLAQ;;8 MG;;;;;02481731;;;_;;SANDOZ;0;0;Ext.;0.00;0.00;;;02481731;057513220517;;Autres médicaments;
ONDANSETRON ODT PLAQ;;4 MG;;;;;02481723;;;_;;SANDOZ;0;0;Ext.;0.00;0.00;;;02481723;057513220500;;Autres médicaments;
ONDANSETRON ODT PLAQ.;;8 MG;;;;;02519240;;;_;;JAMPPHARMA;0;0;Ext.;0.00;0.00;;;02519240;622082296500;;Autres médicaments;
ONDANSETRON ODT PLAQ.;;4 MG;;;;;02519232;;;_;;JAMPPHARMA;0;0;Ext.;0.00;0.00;;;02519232;622082296494;;Autres médicaments;
ONGLYZA;;2.5 MG;;;;;02375842;;;_;;ASTRA ZENE;0;0;Ext.;0.00;0.00;;;02375842;620641014855;;Autres médicaments;
ONGLYZA;;5 MG;;;;;02333554;;;_;;ASTRA ZENE;0;0;Ext.;0.00;0.00;;;02333554;620641014862;;Autres médicaments;
ONSTRYV;;100 MG;;;;;02484668;;;_;;VALEO;28;0;Ext.;7.35;0.00;;;02484668;871547001153;;Autres médicaments;
ONSTRYV;;50 MG;;;;;02484641;;;_;;VALEO;0;0;Ext.;7.35;0.00;;;02484641;871547001146;;Autres médicaments;
ONUREG;;300 MG;;;;;02510200;;;_;;CELGENE;0;0;Ext.;0.00;0.00;;;02510200;057606600059;;Autres médicaments;
ONUREG;;200 MG;;;;;02510197;;;_;;CELGENE;0;0;Ext.;0.00;0.00;;;02510197;999999999999;;Autres médicaments;
OPSUMIT PLAQ;;10 MG;;;;;02415690;;;_;;JANSSEN;0;0;Ext.;0.00;0.00;;;02415690;999999999999;;Autres médicaments;
OPTIFER ALPHA (MKS);;11 MG;;;;;80068954;;;_;;VOLO;0;0;Ext.;0.00;0.00;;;80068954;850146008039;;Autres médicaments;
OPTION+ MULTIVIT.ET MINERAUX;;FORTE;;;;;80106661;;;_;;UNIPRIX;0;0;Ext.;0.00;0.00;;;80106661;999999999999;;Autres médicaments;
OPTION+ MULTIVIT.ET MINERAUX;;FEMMES 50+;;;;;80051818;;;_;;UNIPRIX;0;0;Ext.;0.00;0.00;;;80051818;999999999999;;Autres médicaments;
OPTION+ MULTIVIT.OCULAIRE ARED;;_;;;;;80057524;;;_;;UNIPRIX;0;0;Ext.;0.00;0.00;;;80057524;999999999999;;Autres médicaments;
OPUS CAL;;500 MG;;;;;80039952;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80039952;186789000094;;Autres médicaments;
OPUS CAL D;;500MG-1000UI;;;;;80039162;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80039162;186789000131;;Autres médicaments;
OPUS CAL D;;500MG-400UI;;;;;80020974;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80020974;186789000025;;Autres médicaments;
OPUS CAL D-400 BLEU FONCE;;500MG-400UI;;;;;80040634;;;_;;OPUS;0;0;Ext.;0.13;0.00;;;80040634;186789000100;;Autres médicaments;
OPUS D-1000;;1000 UI;;;;;80027592;;;_;;OPUS;0;0;Ext.;0.07;0.00;;;80027592;186789000032;;Autres médicaments;
OPUS K-20;;20 MEQ;;;;;80028233;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80028233;186789000049;;Autres médicaments;
OPUS K-8;;_;;;;;80044745;;;_;;OPUS;0;0;Ext.;0.04;0.00;;;80044745;186789000117;;Autres médicaments;
OPUS SENNA;;8.6 MG;;;;;80038814;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80038814;186789000001;;Autres médicaments;
OPUS SENNOSIDES ENROBE;;8.6 MG;;;;;80047592;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80047592;186789000124;;Autres médicaments;
OPUS VIT.B1;;50 MG;;;;;80049777;;;_;;OPUS;0;0;Ext.;0.00;0.00;;;80049777;186789000148;;Autres médicaments;
OPUS VIT.B12;;250 MCG;;;;;80074818;;;_;;OPUS;0;0;Ext.;0.06;0.00;;;80074818;186789000193;;Autres médicaments;
OPUS VIT.B12;;1200 MCG;;;;;80062941;;;_;;OPUS;0;0;Ext.;0.11;0.00;;;80062941;186789000216;;Autres médicaments;
OPUS VIT.B12;;1000 MCG;;;;;80051860;;;_;;OPUS;0;0;Ext.;0.07;0.00;;;80051860;186789000209;;Autres médicaments;
OPUS VIT.B6;;25 MG;;;;;80049803;;;_;;OPUS;0;0;Ext.;0.02;0.00;;;80049803;186789000179;;Autres médicaments;
ORALAIR;;300IR;;;;;02381893;;;_;;STALLERGEN;0;0;Ext.;0.00;0.00;;;02381893;627843479765;;Autres médicaments;
ORALVISC METABOLIQUE;;80MG HA LEPTIN;;;;;80060413;;;_;;PEDIAPHARM;0;0;Ext.;0.00;0.00;;;80060413;833418004014;;Autres médicaments;
ORGANIKA NAC;;500MG;;;;;80015361;;;_;;MONDE NAT.;0;0;Ext.;0.00;0.00;;;80015361;620365012960;;Autres médicaments;
ORGOVYX;;120MG;;;;;02542137;;;;;SUNOVION;70;0;Ext.;9.59;0.00;;;02542137;830802000843;;Autres médicaments;
ORILISSA;;200 MG;;;;;02481340;;;_;;ABBVIE;0;0;Ext.;0.00;0.00;;;02481340;820271200394;;Autres médicaments;
ORILISSA;;150 MG;;;;;02481332;;;_;;ABBVIE;0;0;Ext.;0.00;0.00;;;02481332;820271200387;;Autres médicaments;
ORKAMBI;;188-150MG;;;;;02483858;;;_;;VERTEX;0;0;Ext.;0.00;0.00;;;02483858;351167121108;;Autres médicaments;
ORKAMBI;;125-100MG;;;;;02483831;;;_;;VERTEX;0;0;Ext.;0.00;0.00;;;02483831;999999999999;;Autres médicaments;
ORKAMBI;;125-100MG;;;;;02463040;;;_;;VERTEX;0;0;Ext.;0.00;0.00;;;02463040;999999999999;;Autres médicaments;
